Product ID,Product Name,Category,Sub-Category,Order Date,Region,State,City,Segment,Quantity,Discount,Sales,Profit
PROD-0420,Office Chair,Furniture,Chairs,2025-05-11,South,Gujarat,Bengaluru,Corporate,8,0.0,20998.45,3411.49
PROD-0421,Scanner,Technology,Machines,2025-06-26,East,Maharashtra,Pune,Corporate,1,0.1,10382.26,2493.38
PROD-0422,File Labels,Office Supplies,Labels,2025-08-17,East,Maharashtra,Bengaluru,Corporate,2,0.1,9619.61,1436.63
PROD-0423,Fax Machine,Technology,Machines,2025-07-27,South,Gujarat,Pune,Home Office,2,0.1,2115.93,203.87
PROD-0424,Color Copier,Technology,Copiers,2025-08-16,West,Maharashtra,Ghaziabad,Consumer,6,0.2,18735.2,4367.27
PROD-0425,Computer Table,Furniture,Tables,2025-05-09,Central,Tamil Nadu,Chennai,Consumer,2,0.15,5382.7,346.59
PROD-0426,Cushion,Furniture,Furnishings,2025-02-12,West,Gujarat,Mumbai,Consumer,2,0.05,6671.94,450.52
PROD-0427,Mouse,Technology,Accessories,2025-11-17,South,Rajasthan,Jaipur,Corporate,3,0.05,3412.24,185.24
PROD-0428,USB Hub,Technology,Accessories,2025-08-16,West,Haryana,Chennai,Home Office,3,0.2,24243.13,1828.11
PROD-0429,Scanner,Technology,Machines,2025-06-27,South,Haryana,Pune,Consumer,8,0.0,13560.75,2176.03
PROD-0430,Copy Paper,Office Supplies,Paper,2025-09-25,West,Tamil Nadu,Pune,Consumer,3,0.15,8695.54,1358.32
PROD-0431,Plastic Storage,Office Supplies,Storage,2025-04-29,West,Haryana,Mumbai,Consumer,1,0.05,13773.07,2001.05
PROD-0432,Color Copier,Technology,Copiers,2025-04-23,South,Gujarat,Chennai,Corporate,5,0.05,2118.36,360.53
PROD-0433,Ring Binder,Office Supplies,Binders,2025-04-04,South,Tamil Nadu,Mumbai,Corporate,3,0.15,7346.44,1276.57
PROD-0434,Conference Table,Furniture,Tables,2025-10-01,East,Tamil Nadu,Delhi,Consumer,1,0.0,4770.55,574.99
PROD-0435,Conference Table,Furniture,Tables,2025-09-10,West,Rajasthan,Jaipur,Home Office,4,0.1,8646.53,1917.7
PROD-0436,Wood Bookcase,Furniture,Bookcases,2025-03-16,West,Maharashtra,Mumbai,Corporate,1,0.15,6772.61,390.57
PROD-0437,Copy Paper,Office Supplies,Paper,2025-05-08,Central,Karnataka,Jaipur,Home Office,7,0.15,19314.95,1835.34
PROD-0438,Dining Table,Furniture,Tables,2025-07-19,Central,Delhi,Pune,Corporate,5,0.05,23414.95,4611.02
PROD-0439,Keyboard,Technology,Accessories,2025-07-04,East,Haryana,Bengaluru,Consumer,1,0.05,21611.89,6022.21
PROD-0440,Storage Bookcase,Furniture,Bookcases,2025-03-03,West,Maharashtra,Bengaluru,Consumer,7,0.0,19760.22,5774.11
PROD-0441,Dining Table,Furniture,Tables,2025-02-16,East,Delhi,Ghaziabad,Corporate,6,0.0,23281.59,1511.99
PROD-0442,Storage Bookcase,Furniture,Bookcases,2025-11-27,Central,Haryana,Bengaluru,Home Office,6,0.15,20167.31,3999.23
PROD-0443,Wood Bookcase,Furniture,Bookcases,2025-09-06,East,Maharashtra,Chennai,Corporate,8,0.2,14041.77,2519.2
PROD-0444,Marker Set,Office Supplies,Art,2025-11-03,South,Rajasthan,Jaipur,Consumer,3,0.05,1861.58,287.11
PROD-0445,Scanner,Technology,Machines,2025-04-05,East,Rajasthan,Noida,Home Office,1,0.1,15550.4,3414.93
PROD-0446,Laser Copier,Technology,Copiers,2025-09-26,South,Haryana,Bengaluru,Consumer,8,0.05,19178.49,3703.31
PROD-0447,Office Chair,Furniture,Chairs,2025-03-08,East,Delhi,Delhi,Home Office,3,0.05,21856.3,1593.88
PROD-0448,Office Copier,Technology,Copiers,2025-09-08,Central,Uttar Pradesh,Mumbai,Home Office,5,0.05,1369.78,262.2
PROD-0449,Notebook,Office Supplies,Paper,2025-11-24,Central,Gujarat,Chennai,Consumer,1,0.15,9119.01,1980.47
PROD-0450,Cordless Phone,Technology,Phones,2025-02-09,East,Haryana,Mumbai,Consumer,4,0.0,24020.58,1808.9
PROD-0451,Tablet,Technology,Computers,2025-11-17,Central,Rajasthan,Jaipur,Home Office,3,0.2,14026.82,1725.82
PROD-0452,Laser Copier,Technology,Copiers,2025-03-27,East,Tamil Nadu,Bengaluru,Corporate,3,0.2,13816.64,1485.32
PROD-0453,Mouse,Technology,Accessories,2025-07-31,East,Haryana,Chennai,Home Office,7,0.1,20679.95,3761.54
PROD-0454,File Cabinet,Office Supplies,Storage,2025-08-18,Central,Maharashtra,Pune,Consumer,7,0.0,154.86,45.8
PROD-0455,Ring Binder,Office Supplies,Binders,2025-06-11,East,Delhi,Delhi,Corporate,1,0.1,19322.35,4865.37
PROD-0456,Ring Binder,Office Supplies,Binders,2025-05-16,South,Delhi,Gurugram,Corporate,6,0.05,22257.19,2288.84
PROD-0457,Tablet,Technology,Computers,2025-02-09,Central,Gujarat,Delhi,Home Office,6,0.05,19853.67,3245.39
PROD-0458,Laser Copier,Technology,Copiers,2025-01-29,Central,Karnataka,Gurugram,Consumer,6,0.15,8796.07,1152.38
PROD-0459,Laser Copier,Technology,Copiers,2025-06-06,East,Maharashtra,Delhi,Home Office,1,0.2,8085.02,565.27
PROD-0460,Color Copier,Technology,Copiers,2025-11-01,East,Maharashtra,Bengaluru,Consumer,2,0.1,5668.83,1258.1
PROD-0461,Shipping Labels,Office Supplies,Labels,2025-01-26,East,Maharashtra,Jaipur,Home Office,7,0.15,6674.57,995.43
PROD-0462,Wall Clock,Furniture,Furnishings,2025-11-30,Central,Gujarat,Ahmedabad,Corporate,4,0.2,14095.02,1257.97
PROD-0463,Printer,Technology,Machines,2025-02-27,South,Uttar Pradesh,Pune,Consumer,7,0.1,10674.98,937.91
PROD-0464,File Labels,Office Supplies,Labels,2025-11-16,South,Maharashtra,Noida,Consumer,3,0.05,11095.52,1053.24
PROD-0465,Smartphone,Technology,Phones,2025-11-14,Central,Gujarat,Jaipur,Corporate,3,0.1,21738.5,1045.4
PROD-0466,Wood Bookcase,Furniture,Bookcases,2025-10-03,West,Maharashtra,Delhi,Corporate,4,0.2,5214.46,991.12
PROD-0467,Printer,Technology,Machines,2025-05-11,South,Uttar Pradesh,Jaipur,Home Office,3,0.05,1643.73,386.17
PROD-0468,Dining Chair,Furniture,Chairs,2025-12-05,Central,Gujarat,Ahmedabad,Consumer,5,0.1,16625.09,3981.1
PROD-0469,Shipping Labels,Office Supplies,Labels,2025-02-20,East,Karnataka,Chennai,Corporate,6,0.2,12193.85,1784.11
PROD-0470,Smartphone,Technology,Phones,2025-05-07,Central,Rajasthan,Bengaluru,Corporate,5,0.15,8439.21,1693.61
PROD-0471,Keyboard,Technology,Accessories,2025-09-14,Central,Gujarat,Mumbai,Consumer,5,0.1,20325.54,4933.06
PROD-0472,Drawing Paper,Office Supplies,Art,2025-03-12,East,Haryana,Mumbai,Home Office,2,0.2,18287.76,4244.98
PROD-0473,Wall Clock,Furniture,Furnishings,2025-11-06,East,Karnataka,Ghaziabad,Corporate,6,0.05,11311.85,1092.78
PROD-0474,Printer,Technology,Machines,2025-08-09,South,Delhi,Chennai,Home Office,3,0.2,16457.36,3676.94
PROD-0475,Smartphone,Technology,Phones,2025-06-12,West,Haryana,Pune,Corporate,3,0.1,18217.93,4427.5
PROD-0476,Keyboard,Technology,Accessories,2025-04-07,South,Karnataka,Gurugram,Consumer,2,0.0,3418.92,822.63
PROD-0477,Dining Chair,Furniture,Chairs,2025-02-10,South,Maharashtra,Ahmedabad,Corporate,8,0.2,3482.05,465.73
PROD-0478,Ring Binder,Office Supplies,Binders,2025-04-09,West,Karnataka,Mumbai,Consumer,4,0.0,950.9,267.54
PROD-0479,Dining Table,Furniture,Tables,2025-11-12,West,Haryana,Delhi,Home Office,8,0.15,17243.39,3985.16
PROD-0480,Office Copier,Technology,Copiers,2025-06-10,Central,Delhi,Jaipur,Corporate,7,0.2,15345.9,2436.33
PROD-0481,Computer Table,Furniture,Tables,2025-10-03,Central,Karnataka,Pune,Corporate,7,0.0,24598.19,4659.52
PROD-0482,File Cabinet,Office Supplies,Storage,2025-08-25,East,Tamil Nadu,Jaipur,Consumer,3,0.2,10648.19,2383.13
PROD-0483,Printer,Technology,Machines,2025-04-03,East,Tamil Nadu,Gurugram,Home Office,3,0.1,9917.71,1452.44
PROD-0484,Desk Lamp,Furniture,Furnishings,2025-05-09,Central,Delhi,Noida,Home Office,6,0.05,17339.18,3781.92
PROD-0485,Storage Box,Office Supplies,Storage,2025-09-26,East,Haryana,Chennai,Corporate,7,0.2,18212.81,2958.02
PROD-0486,Dining Table,Furniture,Tables,2025-10-17,Central,Haryana,Pune,Corporate,3,0.05,4178.78,376.01
PROD-0487,Color Copier,Technology,Copiers,2025-11-17,Central,Gujarat,Delhi,Corporate,3,0.05,3071.22,846.44
PROD-0488,Drawing Paper,Office Supplies,Art,2025-01-03,West,Haryana,Jaipur,Consumer,8,0.2,6061.28,1041.9
PROD-0489,Printer,Technology,Machines,2025-05-06,East,Uttar Pradesh,Ghaziabad,Consumer,5,0.2,15551.19,3172.82
PROD-0490,Wood Bookcase,Furniture,Bookcases,2025-03-16,Central,Uttar Pradesh,Noida,Corporate,1,0.2,16724.86,1667.27
PROD-0491,Computer Table,Furniture,Tables,2025-05-26,Central,Delhi,Pune,Corporate,3,0.2,24162.39,2707.1
PROD-0492,Sketch Pen,Office Supplies,Art,2025-08-07,South,Rajasthan,Chennai,Corporate,2,0.05,7426.89,568.01
PROD-0493,Tablet,Technology,Computers,2025-04-18,West,Gujarat,Ahmedabad,Home Office,1,0.2,2866.16,680.53
PROD-0494,Plastic Storage,Office Supplies,Storage,2025-10-22,West,Tamil Nadu,Ghaziabad,Home Office,6,0.2,23188.57,3536.88
PROD-0495,Wood Bookcase,Furniture,Bookcases,2025-01-01,East,Haryana,Ahmedabad,Consumer,2,0.0,746.07,174.85
PROD-0496,Plastic Storage,Office Supplies,Storage,2025-11-23,South,Delhi,Pune,Corporate,4,0.05,430.74,91.05
PROD-0497,Scanner,Technology,Machines,2025-01-04,Central,Maharashtra,Mumbai,Corporate,2,0.1,17193.02,2305.77
PROD-0498,Marker Set,Office Supplies,Art,2025-01-19,South,Tamil Nadu,Ahmedabad,Home Office,3,0.15,12115.16,2811.47
PROD-0499,Storage Bookcase,Furniture,Bookcases,2025-12-14,South,Rajasthan,Noida,Consumer,6,0.0,13946.15,1423.42
PROD-0500,Notebook,Office Supplies,Paper,2025-07-12,Central,Gujarat,Bengaluru,Home Office,3,0.15,14338.89,1180.35
PROD-0501,Office Bookcase,Furniture,Bookcases,2025-02-14,South,Karnataka,Chennai,Corporate,8,0.1,21944.66,3218.82
PROD-0502,Dining Chair,Furniture,Chairs,2025-01-20,West,Maharashtra,Mumbai,Corporate,4,0.15,22846.84,3427.57
PROD-0503,File Labels,Office Supplies,Labels,2025-06-17,East,Karnataka,Delhi,Corporate,3,0.0,19271.61,4924.56
PROD-0504,Address Labels,Office Supplies,Labels,2025-01-03,South,Tamil Nadu,Delhi,Consumer,5,0.2,23318.58,4998.92
PROD-0505,Keyboard,Technology,Accessories,2025-10-23,East,Gujarat,Pune,Home Office,5,0.05,16025.44,1982.49
PROD-0506,Drawing Paper,Office Supplies,Art,2025-03-02,Central,Karnataka,Chennai,Corporate,5,0.1,3860.62,273.15
PROD-0507,Mouse,Technology,Accessories,2025-03-14,South,Tamil Nadu,Delhi,Consumer,5,0.05,14415.96,928.68
PROD-0508,Cushion,Furniture,Furnishings,2025-01-26,East,Tamil Nadu,Gurugram,Corporate,2,0.0,9682.45,1516.43
PROD-0509,Storage Box,Office Supplies,Storage,2025-12-10,Central,Tamil Nadu,Noida,Corporate,2,0.15,24345.99,3972.18
PROD-0510,Marker Set,Office Supplies,Art,2025-04-29,South,Haryana,Ghaziabad,Home Office,4,0.2,3721.48,340.93
PROD-0511,Mouse,Technology,Accessories,2025-08-21,West,Tamil Nadu,Ghaziabad,Corporate,8,0.15,902.06,59.98
PROD-0512,Shipping Labels,Office Supplies,Labels,2025-03-07,Central,Gujarat,Chennai,Corporate,2,0.0,10231.3,1345.08
PROD-0513,File Labels,Office Supplies,Labels,2025-05-03,South,Karnataka,Gurugram,Corporate,4,0.15,13766.53,1707.89
PROD-0514,File Labels,Office Supplies,Labels,2025-10-06,West,Delhi,Gurugram,Home Office,4,0.0,4451.17,1045.32
PROD-0515,Plastic Storage,Office Supplies,Storage,2025-02-19,Central,Haryana,Bengaluru,Corporate,8,0.15,4527.92,259.41
PROD-0516,Smartphone,Technology,Phones,2025-04-22,East,Tamil Nadu,Chennai,Corporate,3,0.0,22198.45,5311.41
PROD-0517,Shipping Labels,Office Supplies,Labels,2025-08-17,South,Haryana,Bengaluru,Consumer,4,0.1,5260.69,591.51
PROD-0518,Business Phone,Technology,Phones,2025-09-19,Central,Uttar Pradesh,Chennai,Corporate,7,0.1,21213.77,1252.51
PROD-0519,Wood Bookcase,Furniture,Bookcases,2025-05-01,West,Haryana,Ahmedabad,Corporate,7,0.15,17600.21,3086.34
PROD-0520,Tablet,Technology,Computers,2025-03-30,South,Haryana,Ghaziabad,Corporate,8,0.2,3605.86,421.59
PROD-0521,Desktop Computer,Technology,Computers,2025-01-06,West,Haryana,Ghaziabad,Consumer,2,0.05,16262.47,3558.52
PROD-0522,Wall Clock,Furniture,Furnishings,2025-12-23,West,Haryana,Bengaluru,Consumer,7,0.15,15637.72,2357.4
PROD-0523,Cushion,Furniture,Furnishings,2025-01-04,South,Haryana,Chennai,Home Office,8,0.05,21193.08,4591.08
PROD-0524,Copy Paper,Office Supplies,Paper,2025-10-18,Central,Maharashtra,Chennai,Corporate,8,0.0,17666.33,3446.12
PROD-0525,Address Labels,Office Supplies,Labels,2025-09-25,South,Uttar Pradesh,Bengaluru,Home Office,2,0.0,6244.0,1380.04
PROD-0526,Wall Clock,Furniture,Furnishings,2025-09-20,South,Gujarat,Ghaziabad,Consumer,8,0.1,14413.04,2013.91
PROD-0527,Fax Machine,Technology,Machines,2025-06-05,Central,Gujarat,Gurugram,Consumer,5,0.15,1676.23,277.17
PROD-0528,Sketch Pen,Office Supplies,Art,2025-03-06,South,Gujarat,Pune,Consumer,2,0.1,21308.41,2167.31
PROD-0529,Business Phone,Technology,Phones,2025-03-31,South,Karnataka,Jaipur,Consumer,3,0.1,16530.02,3748.42
PROD-0530,Cordless Phone,Technology,Phones,2025-02-13,West,Haryana,Mumbai,Home Office,3,0.05,14949.27,3684.0
PROD-0531,Ring Binder,Office Supplies,Binders,2025-10-23,Central,Uttar Pradesh,Ghaziabad,Corporate,6,0.1,1500.0,322.48
PROD-0532,Marker Set,Office Supplies,Art,2025-09-01,East,Haryana,Delhi,Corporate,4,0.15,9588.05,1374.45
PROD-0533,Drawing Paper,Office Supplies,Art,2025-06-11,West,Gujarat,Bengaluru,Corporate,1,0.2,2569.5,430.35
PROD-0534,Notebook,Office Supplies,Paper,2025-12-02,East,Rajasthan,Ghaziabad,Corporate,7,0.05,11608.55,2575.93
PROD-0535,Business Phone,Technology,Phones,2025-01-05,West,Rajasthan,Mumbai,Home Office,2,0.0,447.24,81.09
PROD-0536,Storage Box,Office Supplies,Storage,2025-01-18,East,Delhi,Noida,Consumer,1,0.0,15542.02,4423.67
PROD-0537,Laptop,Technology,Computers,2025-12-03,West,Delhi,Jaipur,Corporate,3,0.05,22415.64,2413.43
PROD-0538,File Cabinet,Office Supplies,Storage,2025-03-24,South,Uttar Pradesh,Pune,Corporate,2,0.0,7040.59,1025.81
PROD-0539,Desk Lamp,Furniture,Furnishings,2025-09-09,Central,Maharashtra,Chennai,Corporate,4,0.05,15316.0,3075.49
PROD-0540,Dining Chair,Furniture,Chairs,2025-05-13,South,Tamil Nadu,Delhi,Corporate,2,0.0,1016.29,195.98
PROD-0541,Office Chair,Furniture,Chairs,2025-12-07,Central,Tamil Nadu,Jaipur,Corporate,7,0.1,6770.95,1682.84
PROD-0542,Printer Paper,Office Supplies,Paper,2025-04-26,South,Rajasthan,Pune,Corporate,1,0.15,9702.93,662.28
PROD-0543,Dining Chair,Furniture,Chairs,2025-10-01,South,Karnataka,Ghaziabad,Home Office,6,0.15,2149.35,438.67
PROD-0544,Cushion,Furniture,Furnishings,2025-04-08,South,Tamil Nadu,Noida,Home Office,5,0.0,17442.67,3622.04
PROD-0545,Ring Binder,Office Supplies,Binders,2025-01-19,West,Delhi,Chennai,Home Office,4,0.2,780.31,68.43
PROD-0546,Drawing Paper,Office Supplies,Art,2025-08-19,Central,Haryana,Noida,Consumer,1,0.0,1070.51,143.91
PROD-0547,Scanner,Technology,Machines,2025-12-14,Central,Maharashtra,Jaipur,Home Office,3,0.05,18565.13,4959.56
PROD-0548,Cushion,Furniture,Furnishings,2025-01-24,Central,Gujarat,Noida,Corporate,4,0.05,17577.23,894.89
PROD-0549,Tablet,Technology,Computers,2025-02-02,East,Delhi,Mumbai,Corporate,2,0.2,2987.37,596.98
PROD-0550,Marker Set,Office Supplies,Art,2025-03-03,East,Rajasthan,Noida,Consumer,3,0.05,8141.51,1864.44
PROD-0551,File Binder,Office Supplies,Binders,2025-03-28,Central,Maharashtra,Noida,Home Office,6,0.15,13902.18,1310.62
PROD-0552,Laser Copier,Technology,Copiers,2025-01-09,Central,Gujarat,Ahmedabad,Home Office,8,0.0,2155.96,204.5
PROD-0553,Ring Binder,Office Supplies,Binders,2025-03-15,East,Uttar Pradesh,Gurugram,Consumer,5,0.15,13148.71,1227.32
PROD-0554,Office Copier,Technology,Copiers,2025-02-15,East,Delhi,Chennai,Consumer,5,0.0,8794.16,1665.86
PROD-0555,USB Hub,Technology,Accessories,2025-09-17,East,Delhi,Ghaziabad,Home Office,4,0.05,11685.77,1322.26
PROD-0556,Sketch Pen,Office Supplies,Art,2025-03-23,West,Gujarat,Bengaluru,Home Office,1,0.1,1492.59,162.9
PROD-0557,Copy Paper,Office Supplies,Paper,2025-01-27,Central,Delhi,Mumbai,Home Office,3,0.0,4077.43,698.32
PROD-0558,Shipping Labels,Office Supplies,Labels,2025-06-16,Central,Rajasthan,Mumbai,Consumer,7,0.1,5088.97,492.43
PROD-0559,Desk Lamp,Furniture,Furnishings,2025-07-12,West,Maharashtra,Mumbai,Home Office,4,0.2,1977.21,270.64
PROD-0560,File Binder,Office Supplies,Binders,2025-07-11,South,Karnataka,Bengaluru,Consumer,3,0.05,11524.84,2277.37
PROD-0561,Dining Chair,Furniture,Chairs,2025-03-11,South,Karnataka,Pune,Home Office,2,0.15,21313.54,2800.01
PROD-0562,Computer Table,Furniture,Tables,2025-10-11,East,Tamil Nadu,Jaipur,Corporate,4,0.2,2298.89,316.89
PROD-0563,Cushion,Furniture,Furnishings,2025-05-07,East,Uttar Pradesh,Ahmedabad,Consumer,4,0.2,8283.3,699.78
PROD-0564,Cushion,Furniture,Furnishings,2025-09-16,Central,Tamil Nadu,Jaipur,Consumer,1,0.15,10728.59,1548.62
PROD-0565,Ergonomic Chair,Furniture,Chairs,2025-07-28,Central,Uttar Pradesh,Jaipur,Home Office,4,0.1,3447.89,340.61
PROD-0566,Document Folder,Office Supplies,Binders,2025-08-24,West,Maharashtra,Bengaluru,Home Office,1,0.15,24414.06,5041.87
PROD-0567,Printer Paper,Office Supplies,Paper,2025-02-06,South,Haryana,Pune,Home Office,7,0.1,22351.85,3675.92
PROD-0568,Fax Machine,Technology,Machines,2025-04-17,Central,Rajasthan,Delhi,Consumer,2,0.1,15568.31,3277.85
PROD-0569,File Cabinet,Office Supplies,Storage,2025-11-13,Central,Karnataka,Ghaziabad,Corporate,1,0.05,9234.44,1860.19
PROD-0570,Ergonomic Chair,Furniture,Chairs,2025-09-02,South,Haryana,Pune,Consumer,4,0.05,18866.36,2332.07
PROD-0571,Office Bookcase,Furniture,Bookcases,2025-08-20,South,Tamil Nadu,Gurugram,Corporate,8,0.0,12611.03,2112.86
PROD-0572,Smartphone,Technology,Phones,2025-08-23,Central,Delhi,Ghaziabad,Corporate,2,0.05,2142.23,248.47
PROD-0573,Dining Table,Furniture,Tables,2025-03-19,East,Tamil Nadu,Bengaluru,Corporate,4,0.0,13089.09,1613.78
PROD-0574,Notebook,Office Supplies,Paper,2025-04-07,South,Haryana,Gurugram,Corporate,2,0.05,697.61,171.47
PROD-0575,Mouse,Technology,Accessories,2025-10-31,South,Maharashtra,Pune,Consumer,8,0.2,11531.48,765.58
PROD-0576,File Cabinet,Office Supplies,Storage,2025-01-25,East,Gujarat,Ghaziabad,Consumer,3,0.15,8925.05,2192.84
PROD-0577,Desktop Computer,Technology,Computers,2025-05-02,West,Gujarat,Bengaluru,Consumer,2,0.1,1172.61,204.35
PROD-0578,Ergonomic Chair,Furniture,Chairs,2025-06-12,East,Gujarat,Noida,Consumer,6,0.15,3826.41,601.59
PROD-0579,Sketch Pen,Office Supplies,Art,2025-08-23,South,Gujarat,Jaipur,Corporate,6,0.2,4027.92,947.05
PROD-0580,Tablet,Technology,Computers,2025-08-15,East,Delhi,Pune,Consumer,6,0.15,17275.3,4038.74
PROD-0581,Address Labels,Office Supplies,Labels,2025-08-17,East,Karnataka,Pune,Consumer,6,0.0,2448.16,494.62
PROD-0582,Ergonomic Chair,Furniture,Chairs,2025-08-17,South,Uttar Pradesh,Bengaluru,Corporate,2,0.15,24399.61,2045.19
PROD-0583,Wall Clock,Furniture,Furnishings,2025-07-17,West,Delhi,Mumbai,Home Office,6,0.1,452.94,56.19
PROD-0584,Marker Set,Office Supplies,Art,2025-05-28,West,Maharashtra,Gurugram,Home Office,3,0.15,20170.97,3980.31
PROD-0585,Conference Table,Furniture,Tables,2025-06-05,Central,Haryana,Noida,Consumer,8,0.2,24711.3,5864.68
PROD-0586,File Cabinet,Office Supplies,Storage,2025-03-31,West,Gujarat,Chennai,Corporate,8,0.05,17799.64,1687.83
PROD-0587,Storage Bookcase,Furniture,Bookcases,2025-06-05,Central,Maharashtra,Pune,Corporate,8,0.15,14048.13,1267.29
PROD-0588,Laser Copier,Technology,Copiers,2025-12-01,East,Uttar Pradesh,Noida,Corporate,5,0.15,10516.35,2473.38
PROD-0589,Printer Paper,Office Supplies,Paper,2025-07-05,West,Delhi,Bengaluru,Home Office,8,0.1,14204.53,2646.29
PROD-0590,Printer,Technology,Machines,2025-05-13,East,Rajasthan,Ghaziabad,Consumer,3,0.05,14604.11,1802.5
PROD-0591,File Cabinet,Office Supplies,Storage,2025-11-22,Central,Karnataka,Ghaziabad,Consumer,6,0.1,1360.57,223.35
PROD-0592,Tablet,Technology,Computers,2025-06-15,South,Delhi,Chennai,Home Office,6,0.1,20696.53,2195.45
PROD-0593,Ring Binder,Office Supplies,Binders,2025-03-12,East,Delhi,Mumbai,Consumer,5,0.15,9419.4,1224.98
PROD-0594,Desktop Computer,Technology,Computers,2025-10-14,East,Uttar Pradesh,Jaipur,Corporate,2,0.0,10521.05,832.65
PROD-0595,Storage Box,Office Supplies,Storage,2025-08-15,Central,Karnataka,Ghaziabad,Home Office,6,0.1,4429.35,227.98
PROD-0596,Dining Table,Furniture,Tables,2025-03-06,Central,Delhi,Delhi,Corporate,4,0.0,3385.92,528.88
PROD-0597,Copy Paper,Office Supplies,Paper,2025-02-25,West,Delhi,Pune,Consumer,1,0.2,19857.42,3150.09
PROD-0598,Storage Bookcase,Furniture,Bookcases,2025-01-06,East,Maharashtra,Bengaluru,Consumer,2,0.2,19591.91,1588.52
PROD-0599,Computer Table,Furniture,Tables,2025-05-23,East,Delhi,Noida,Home Office,6,0.2,8902.25,1746.27
PROD-0600,Computer Table,Furniture,Tables,2025-04-09,Central,Karnataka,Chennai,Home Office,5,0.2,4418.57,180.57
PROD-0601,Plastic Storage,Office Supplies,Storage,2025-10-29,South,Haryana,Ahmedabad,Consumer,3,0.0,11075.7,1054.54
PROD-0602,Laptop,Technology,Computers,2025-02-27,West,Rajasthan,Pune,Home Office,6,0.0,3221.84,579.71
PROD-0603,Smartphone,Technology,Phones,2025-06-17,South,Tamil Nadu,Mumbai,Home Office,8,0.1,3025.71,447.24
PROD-0604,File Cabinet,Office Supplies,Storage,2025-04-07,South,Maharashtra,Delhi,Home Office,2,0.15,22384.65,5418.31
PROD-0605,Notebook,Office Supplies,Paper,2025-08-13,Central,Maharashtra,Noida,Corporate,2,0.15,3112.56,397.26
PROD-0606,Wood Bookcase,Furniture,Bookcases,2025-11-01,South,Gujarat,Ahmedabad,Corporate,7,0.15,3200.64,629.26
PROD-0607,File Labels,Office Supplies,Labels,2025-09-06,South,Tamil Nadu,Jaipur,Consumer,5,0.15,3812.25,249.54
PROD-0608,Desktop Computer,Technology,Computers,2025-02-20,East,Haryana,Gurugram,Home Office,1,0.15,20783.26,3878.11
PROD-0609,File Binder,Office Supplies,Binders,2025-11-15,West,Karnataka,Pune,Home Office,2,0.2,19040.26,3684.56
PROD-0610,Drawing Paper,Office Supplies,Art,2025-05-14,Central,Haryana,Noida,Corporate,6,0.2,20265.62,3026.14
PROD-0611,File Cabinet,Office Supplies,Storage,2025-08-15,South,Maharashtra,Jaipur,Corporate,8,0.05,1044.13,187.64
PROD-0612,Storage Bookcase,Furniture,Bookcases,2025-07-19,West,Tamil Nadu,Chennai,Consumer,8,0.2,19135.68,3348.84
PROD-0613,Cordless Phone,Technology,Phones,2025-05-15,South,Gujarat,Bengaluru,Consumer,8,0.15,14837.47,2575.78
PROD-0614,Office Chair,Furniture,Chairs,2025-07-07,South,Haryana,Noida,Corporate,6,0.2,20267.4,919.73
PROD-0615,File Cabinet,Office Supplies,Storage,2025-06-29,South,Delhi,Noida,Corporate,1,0.05,16581.81,1711.62
PROD-0616,Wood Bookcase,Furniture,Bookcases,2025-01-11,West,Gujarat,Delhi,Home Office,6,0.15,1078.83,176.08
PROD-0617,Address Labels,Office Supplies,Labels,2025-06-12,West,Delhi,Mumbai,Corporate,7,0.1,14323.29,2489.69
PROD-0618,Shipping Labels,Office Supplies,Labels,2025-06-23,East,Tamil Nadu,Noida,Home Office,3,0.1,15428.47,4059.56
PROD-0619,Office Bookcase,Furniture,Bookcases,2025-01-25,Central,Delhi,Gurugram,Corporate,5,0.15,24906.26,5316.94
PROD-0620,Printer Paper,Office Supplies,Paper,2025-09-29,South,Gujarat,Ahmedabad,Home Office,8,0.1,10763.58,2411.27
PROD-0621,Keyboard,Technology,Accessories,2025-08-01,East,Uttar Pradesh,Chennai,Consumer,7,0.2,6393.93,835.34
PROD-0622,Laser Copier,Technology,Copiers,2025-12-05,West,Uttar Pradesh,Chennai,Consumer,8,0.2,6808.21,1373.81
PROD-0623,Sketch Pen,Office Supplies,Art,2025-05-04,West,Rajasthan,Noida,Home Office,3,0.1,18698.87,4392.88
PROD-0624,Wall Clock,Furniture,Furnishings,2025-05-27,East,Delhi,Ghaziabad,Consumer,3,0.2,6522.7,568.95
PROD-0625,Dining Table,Furniture,Tables,2025-08-26,Central,Karnataka,Ghaziabad,Corporate,8,0.15,14061.65,1858.66
PROD-0626,Dining Chair,Furniture,Chairs,2025-05-23,West,Uttar Pradesh,Delhi,Consumer,3,0.0,16160.7,4701.9
PROD-0627,File Labels,Office Supplies,Labels,2025-02-02,East,Karnataka,Noida,Home Office,7,0.0,22434.82,3347.81
PROD-0628,Printer,Technology,Machines,2025-09-25,Central,Rajasthan,Bengaluru,Home Office,5,0.0,12486.81,1367.55
PROD-0629,Office Copier,Technology,Copiers,2025-05-01,South,Tamil Nadu,Ahmedabad,Corporate,7,0.0,5567.51,522.17
PROD-0630,Cordless Phone,Technology,Phones,2025-10-01,West,Tamil Nadu,Mumbai,Corporate,6,0.0,17535.5,2264.23
PROD-0631,Office Bookcase,Furniture,Bookcases,2025-07-08,Central,Karnataka,Pune,Home Office,5,0.2,673.69,31.64
